LS	16:39   7 Jun 2022
File name:	22-002496_11.$av
	22-002496_11.$av	-1 S.D.	+1 S.D.	22-002497_16.$av	-1 S.D.	+1 S.D.	22-002498_21.$av	-1 S.D.	+1 S.D.	22-002499_26.$av	-1 S.D.	+1 S.D.	22-002500_31.$av	-1 S.D.	+1 S.D.	22-002501_36.$av	-1 S.D.	+1 S.D.	22-002502_41.$av	-1 S.D.	+1 S.D.	22-002503_46.$av	-1 S.D.	+1 S.D.	22-002504_51.$av	-1 S.D.	+1 S.D.	22-002505_56.$av	-1 S.D.	+1 S.D.	22-002506_61.$av	-1 S.D.	+1 S.D.	22-002507_66.$av	-1 S.D.	+1 S.D.	22-002508_71.$av	-1 S.D.	+1 S.D.	22-002509_76.$av	-1 S.D.	+1 S.D.	22-002510_86.$av	-1 S.D.	+1 S.D.	22-002511_91.$av	-1 S.D.	+1 S.D.	22-002512_96.$av	-1 S.D.	+1 S.D.	22-002513_101.$av	-1 S.D.	+1 S.D.	22-002514_106.$av	-1 S.D.	+1 S.D.	22-002515_111.$av	-1 S.D.	+1 S.D.	22-002516_116.$av	-1 S.D.	+1 S.D.	22-002517_121.$av	-1 S.D.	+1 S.D.	22-002518_126.$av	-1 S.D.	+1 S.D.	22-002519_131.$av	-1 S.D.	+1 S.D.	22-002520_136.$av	-1 S.D.	+1 S.D.	22-002521_141.$av	-1 S.D.	+1 S.D.	22-002522_146.$av	-1 S.D.	+1 S.D.	22-002523_151.$av	-1 S.D.	+1 S.D.	RF-BB2-115_06.$av	-1 S.D.	+1 S.D.	RF-ZB2-211_81.$av	-1 S.D.	+1 S.D.
3.51934	0.704205	0.69555	0.71286	0.889198	0.877111	0.901285	1.0259	1.01019	1.04161	1.17817	1.16174	1.1946	1.28697	1.26719	1.30675	1.46983	1.4132	1.52646	1.52903	1.47411	1.58395	1.63814	1.53874	1.73754	0.450844	0.436894	0.464794	0.428709	0.406291	0.451127	0.535292	0.520781	0.549803	0.624271	0.609999	0.638543	1.0361	1.02522	1.04698	1.1469	1.13592	1.15788	1.08404	1.07027	1.09781	0.829261	0.824527	0.833995	0.620723	0.606244	0.635202	0.883176	0.86368	0.902672	0.949673	0.92657	0.972776	1.5904	1.56284	1.61796	0.363345	0.345454	0.381236	0.444202	0.421608	0.466796	1.23789	1.1901	1.28568	1.26124	1.23712	1.28536	0.313224	0.30018	0.326268	0.333855	0.319892	0.347818	0.263356	0.243212	0.2835	0.57875	0.543706	0.613794	2.71599	2.66519	2.76679	1.15077	1.13036	1.17118
3.8634	0.729162	0.722196	0.736128	0.935431	0.926155	0.944707	1.09085	1.07947	1.10223	1.23564	1.22377	1.24751	1.36583	1.35292	1.37874	1.63167	1.58548	1.67786	1.69656	1.65122	1.7419	1.85096	1.75734	1.94458	0.466767	0.453189	0.480345	0.438905	0.415649	0.462161	0.554765	0.541132	0.568398	0.661597	0.649045	0.674149	1.09026	1.08379	1.09673	1.20956	1.20392	1.2152	1.11579	1.10505	1.12653	0.845637	0.842516	0.848758	0.635957	0.621752	0.650162	0.914206	0.895925	0.932487	0.96645	0.94511	0.98779	1.72021	1.69946	1.74096	0.359276	0.342605	0.375947	0.440418	0.419724	0.461112	1.33026	1.28184	1.37868	1.3382	1.31646	1.35994	0.327857	0.313913	0.341801	0.371279	0.354853	0.387705	0.311834	0.287463	0.336205	0.612636	0.573153	0.652119	2.92077	2.88401	2.95753	1.21383	1.19516	1.2325
4.2411	0.750714	0.745655	0.755773	0.974793	0.969037	0.980549	1.14619	1.14052	1.15186	1.27863	1.27201	1.28525	1.42524	1.41848	1.432	1.77699	1.74538	1.8086	1.84509	1.81316	1.87702	2.04917	1.96745	2.13089	0.478878	0.466139	0.491617	0.446465	0.422947	0.469983	0.569243	0.556931	0.581555	0.693139	0.682832	0.703446	1.13559	1.13182	1.13936	1.26037	1.25506	1.26568	1.13997	1.13262	1.14732	0.858436	0.856306	0.860566	0.653052	0.6394	0.666704	0.942081	0.925601	0.958561	0.979603	0.96056	0.998646	1.8365	1.82425	1.84875	0.355877	0.340791	0.370963	0.437979	0.419598	0.45636	1.38488	1.33849	1.43127	1.37652	1.35819	1.39485	0.340559	0.325927	0.355191	0.409125	0.390399	0.427851	0.365836	0.337139	0.394533	0.641957	0.598772	0.685142	3.08596	3.0669	3.10502	1.2688	1.25301	1.28459
4.65572	0.768185	0.764973	0.771397	1.00534	1.00328	1.0074	1.18882	1.18766	1.18998	1.3046	1.30355	1.30565	1.46102	1.45293	1.46911	1.89695	1.88312	1.91078	1.96531	1.95026	1.98036	2.22086	2.1574	2.28432	0.486531	0.474991	0.498071	0.451044	0.427932	0.474156	0.577906	0.56726	0.588552	0.717258	0.709758	0.724758	1.17013	1.16228	1.17798	1.29688	1.28455	1.30921	1.15632	1.15314	1.1595	0.868057	0.865145	0.870969	0.672308	0.659467	0.685149	0.966146	0.952094	0.980198	0.989487	0.973076	1.0059	1.93384	1.92957	1.93811	0.353337	0.340124	0.36655	0.437053	0.421274	0.452832	1.39734	1.35527	1.43941	1.37294	1.35828	1.3876	0.350822	0.335758	0.365886	0.44611	0.425227	0.466993	0.424268	0.391328	0.457209	0.665481	0.619514	0.711448	3.20153	3.1832	3.21986	1.31302	1.30078	1.32526
5.11087	0.780837	0.779265	0.782409	1.02537	1.02215	1.02859	1.21616	1.20849	1.22383	1.31186	1.30522	1.3185	1.4706	1.45302	1.48818	1.98413	1.97577	1.99249	2.04972	2.0438	2.05564	2.35542	2.31546	2.39538	0.489097	0.479275	0.498919	0.452176	0.430072	0.47428	0.579945	0.571215	0.588675	0.732317	0.728394	0.73624	1.19247	1.17859	1.20635	1.31753	1.29758	1.33748	1.16501	1.16248	1.16754	0.874942	0.870693	0.879191	0.693731	0.681865	0.705597	0.985817	0.974586	0.997048	0.996568	0.98296	1.01018	2.00785	2.00306	2.01264	0.351712	0.34046	0.362964	0.437827	0.424606	0.451048	1.36771	1.33207	1.40335	1.32868	1.3161	1.34126	0.35815	0.343018	0.373282	0.480783	0.458071	0.503495	0.485604	0.448679	0.522529	0.681973	0.634457	0.729489	3.26136	3.22802	3.2947	1.34433	1.33596	1.3527
5.61052	0.789356	0.786833	0.791879	1.03528	1.02811	1.04245	1.22821	1.21397	1.24245	1.3015	1.28865	1.31435	1.45488	1.42753	1.48223	2.0352	2.00395	2.06645	2.09511	2.06982	2.1204	2.44673	2.43651	2.45695	0.486564	0.478702	0.494426	0.450016	0.429535	0.470497	0.575488	0.56901	0.581966	0.737814	0.737032	0.738596	1.20363	1.18345	1.22381	1.32348	1.29622	1.35074	1.1683	1.16324	1.17336	0.880895	0.875392	0.886398	0.718584	0.707919	0.729249	1.00245	0.994235	1.01067	1.00308	0.992559	1.0136	2.05792	2.03972	2.07612	0.351977	0.342523	0.361431	0.441202	0.430329	0.452075	1.29987	1.27196	1.32778	1.24885	1.23544	1.26226	0.362315	0.347435	0.377195	0.511977	0.487931	0.536023	0.548355	0.507956	0.588754	0.691232	0.643453	0.739011	3.26616	3.2142	3.31812	1.36339	1.35909	1.36769
6.15902	0.794716	0.790764	0.798668	1.0361	1.02478	1.04742	1.22583	1.20538	1.24628	1.27553	1.25675	1.29431	1.41602	1.37969	1.45235	2.04841	1.99391	2.10291	2.09991	2.05195	2.14787	2.49046	2.46899	2.51193	0.479157	0.473293	0.485021	0.444837	0.426488	0.463186	0.564943	0.560392	0.569494	0.733653	0.729084	0.738222	1.2052	1.17922	1.23118	1.3166	1.28276	1.35044	1.16871	1.161	1.17642	0.887765	0.881098	0.894432	0.747949	0.738675	0.757223	1.01751	1.01209	1.02293	1.01121	1.00343	1.01899	2.08452	2.05676	2.11228	0.355228	0.34738	0.363076	0.448209	0.439278	0.45714	1.20057	1.18096	1.22018	1.14103	1.12455	1.15751	0.363272	0.348943	0.377601	0.538657	0.513768	0.563546	0.610868	0.567591	0.654145	0.693457	0.646686	0.740228	3.21932	3.14986	3.28878	1.3714	1.36705	1.37575
6.76114	0.798054	0.792368	0.80374	1.02908	1.01415	1.04401	1.21018	1.18407	1.23629	1.23619	1.21229	1.26009	1.35645	1.3124	1.4005	2.02233	1.94519	2.09947	2.06296	1.99536	2.13056	2.48258	2.42762	2.53754	0.466921	0.46379	0.470052	0.436751	0.421001	0.452501	0.548654	0.5462	0.551108	0.719754	0.711374	0.728134	1.19882	1.16782	1.22982	1.29885	1.25981	1.33789	1.16851	1.15878	1.17824	0.897209	0.889781	0.904637	0.782812	0.774647	0.790977	1.03251	1.03001	1.03501	1.02303	1.01784	1.02822	2.08828	2.05142	2.12514	0.362232	0.355526	0.368938	0.45966	0.452186	0.467134	1.07913	1.06734	1.09092	1.01465	0.994609	1.03469	0.360879	0.347415	0.374343	0.5597	0.534454	0.584946	0.671258	0.625917	0.716599	0.68892	0.644378	0.733462	3.12489	3.04198	3.2078	1.36979	1.36201	1.37757
7.42212	0.800255	0.793401	0.807109	1.01504	0.9973	1.03278	1.18192	1.15125	1.21259	1.18528	1.15756	1.213	1.27844	1.22887	1.32801	1.95489	1.85747	2.05231	1.98284	1.89736	2.06832	2.41821	2.33109	2.50533	0.450233	0.448924	0.451542	0.426199	0.41339	0.439008	0.527187	0.525318	0.529056	0.696124	0.683806	0.708442	1.1857	1.15102	1.22038	1.27174	1.22938	1.3141	1.1695	1.15829	1.18071	0.910563	0.902593	0.918533	0.823877	0.816893	0.830861	1.04857	1.04771	1.04943	1.04027	1.03706	1.04348	2.06877	2.02504	2.1125	0.373627	0.367481	0.379773	0.476674	0.469973	0.483375	0.947985	0.941051	0.954919	0.881648	0.859152	0.904144	0.355098	0.342769	0.367427	0.5738	0.548911	0.598689	0.727387	0.681037	0.773737	0.677596	0.636553	0.718639	2.98694	2.89481	3.07907	1.35951	1.34786	1.37116
8.14773	0.80248	0.794915	0.810045	0.995368	0.975922	1.01481	1.14247	1.10898	1.17596	1.1254	1.09543	1.15537	1.18569	1.13349	1.23789	1.84567	1.73293	1.95841	1.8602	1.76153	1.95887	2.29422	2.17806	2.41038	0.429009	0.427096	0.430922	0.413174	0.403593	0.422755	0.500775	0.497349	0.504201	0.662329	0.646558	0.6781	1.16785	1.1311	1.2046	1.23781	1.19447	1.28115	1.17411	1.16247	1.18575	0.929492	0.921854	0.937129	0.87243	0.866324	0.878536	1.06769	1.06528	1.0701	1.06556	1.06325	1.06787	2.02685	1.97865	2.07505	0.389814	0.38383	0.395798	0.5002	0.493493	0.506907	0.821197	0.813962	0.828432	0.755483	0.732544	0.778421	0.345539	0.334658	0.35642	0.579064	0.555218	0.60291	0.776283	0.730224	0.822342	0.659257	0.623047	0.695467	2.81254	2.71874	2.90634	1.3429	1.32783	1.35797
8.94427	0.80731	0.799681	0.814939	0.973601	0.953695	0.993507	1.09597	1.06173	1.13021	1.06186	1.03171	1.09201	1.08519	1.03391	1.13647	1.69892	1.57762	1.82022	1.70041	1.59498	1.80584	2.11279	1.97497	2.25061	0.404346	0.400685	0.408007	0.398735	0.392351	0.405119	0.471051	0.466304	0.475798	0.619517	0.600878	0.638156	1.1495	1.11292	1.18608	1.20207	1.16043	1.24371	1.18648	1.17604	1.19692	0.956875	0.949969	0.963781	0.930986	0.925625	0.936347	1.09384	1.08909	1.09859	1.10324	1.10188	1.1046	1.96678	1.91667	2.01689	0.411479	0.40505	0.417908	0.530767	0.523409	0.538125	0.710893	0.70197	0.719816	0.648327	0.627429	0.669225	0.332379	0.323142	0.341616	0.573898	0.552015	0.595782	0.814624	0.770413	0.858835	0.634843	0.604519	0.665167	2.61395	2.52523	2.70267	1.32523	1.30788	1.34258
9.81869	0.818139	0.810878	0.8254	0.95473	0.936003	0.973457	1.04866	1.01618	1.08114	1.0015	0.973535	1.02947	0.985401	0.938914	1.03189	1.52282	1.40154	1.6441	1.51244	1.40852	1.61636	1.88163	1.7324	2.03086	0.376902	0.371649	0.382155	0.383269	0.379834	0.386705	0.439425	0.433471	0.445379	0.568957	0.548684	0.58923	1.13584	1.10169	1.16999	1.17064	1.13374	1.20754	1.21093	1.20282	1.21904	0.995496	0.990045	1.00095	1.00219	0.997296	1.00708	1.13192	1.1267	1.13714	1.15803	1.15606	1.16	1.89536	1.84753	1.94319	0.438082	0.431048	0.445116	0.566335	0.55771	0.57496	0.622728	0.613937	0.631519	0.566275	0.54971	0.58284	0.315686	0.308342	0.32303	0.556588	0.537489	0.575687	0.837978	0.797498	0.878458	0.605886	0.582429	0.629343	2.4056	2.33053	2.48067	1.3138	1.29583	1.33177
10.7786	0.839247	0.833311	0.845183	0.944929	0.92884	0.961018	1.00848	0.980282	1.03668	0.952022	0.928407	0.975637	0.895329	0.857118	0.93354	1.32982	1.21852	1.44112	1.30911	1.21564	1.40258	1.61508	1.46804	1.76212	0.349418	0.34297	0.355866	0.368994	0.367115	0.370873	0.40943	0.40294	0.41592	0.514922	0.494266	0.535578	1.13214	1.10265	1.16163	1.14966	1.12024	1.17908	1.2506	1.24564	1.25556	1.04738	1.04338	1.05138	1.08811	1.08332	1.0929	1.1868	1.18176	1.19184	1.23378	1.23158	1.23598	1.82062	1.77904	1.8622	0.467579	0.459918	0.47524	0.602078	0.592073	0.612083	0.555375	0.548509	0.562241	0.508271	0.497225	0.519317	0.296757	0.291249	0.302265	0.527009	0.51158	0.542438	0.84257	0.807681	0.877459	0.575459	0.559253	0.591665	2.20114	2.14657	2.25571	1.31681	1.30005	1.33357
11.8323	0.874174	0.870022	0.878326	0.949605	0.937761	0.961449	0.982925	0.961404	1.00445	0.919545	0.901981	0.937109	0.821978	0.794633	0.849323	1.1351	1.04345	1.22675	1.10587	1.0314	1.18034	1.33369	1.2037	1.46368	0.32418	0.317223	0.331137	0.357378	0.354145	0.360611	0.383921	0.377647	0.390195	0.461641	0.442254	0.481028	1.14222	1.11924	1.1652	1.14368	1.12364	1.16372	1.30611	1.30323	1.30899	1.1126	1.10984	1.11536	1.18954	1.18428	1.1948	1.26242	1.25814	1.2667	1.3326	1.32823	1.33697	1.75073	1.71851	1.78295	0.495986	0.487626	0.504346	0.631546	0.620728	0.642364	0.503538	0.498861	0.508215	0.467953	0.461942	0.473964	0.276818	0.273043	0.280593	0.485711	0.474321	0.497101	0.824735	0.79702	0.85245	0.546229	0.537216	0.555242	2.01186	1.9823	2.04142	1.34245	1.32843	1.35647
12.9891	0.927544	0.92592	0.929168	0.975666	0.96917	0.982162	0.981433	0.968048	0.994818	0.91138	0.900981	0.921779	0.774106	0.758698	0.789514	0.96126	0.896616	1.0259	0.925819	0.876232	0.975406	1.06999	0.971058	1.16892	0.304939	0.298231	0.311647	0.351235	0.346588	0.355882	0.367169	0.361624	0.372714	0.415509	0.398794	0.432224	1.17166	1.15636	1.18696	1.15904	1.1494	1.16868	1.37924	1.37418	1.3843	1.19214	1.18965	1.19463	1.3088	1.30304	1.31456	1.3648	1.36256	1.36704	1.45815	1.45121	1.46509	1.69851	1.67758	1.71944	0.520722	0.512019	0.529425	0.65191	0.641225	0.662595	0.465433	0.460283	0.470583	0.440512	0.436042	0.444982	0.25802	0.255499	0.260541	0.435394	0.428212	0.442576	0.782898	0.762628	0.803168	0.522043	0.51979	0.524296	1.85282	1.8508	1.85484	1.40205	1.39255	1.41155
14.2589	1.00552	1.00341	1.00763	1.03211	1.0312	1.03302	1.01576	1.01108	1.02044	0.936859	0.933138	0.94058	0.762566	0.75768	0.767452	0.835766	0.800639	0.870893	0.796602	0.773224	0.819981	0.864773	0.80534	0.924206	0.295149	0.289205	0.301093	0.353005	0.347693	0.358317	0.363117	0.358828	0.367406	0.382984	0.370214	0.395754	1.2288	1.22125	1.23635	1.20494	1.20205	1.20783	1.47506	1.46612	1.484	1.28935	1.2856	1.2931	1.45079	1.44548	1.4561	1.5028	1.50051	1.50509	1.61678	1.6075	1.62606	1.6824	1.67396	1.69084	0.543193	0.534646	0.55174	0.667225	0.65734	0.67711	0.445681	0.438526	0.452836	0.426729	0.420802	0.432656	0.24263	0.240544	0.244716	0.380491	0.376913	0.384069	0.717783	0.702825	0.732741	0.507487	0.503965	0.511009	1.74567	1.72642	1.76492	1.51023	1.50761	1.51285
15.6529	1.11657	1.11241	1.12073	1.13018	1.12582	1.13454	1.09965	1.09509	1.10421	1.0073	1.004	1.0106	0.799376	0.793678	0.805074	0.783533	0.77363	0.793436	0.742188	0.737316	0.74706	0.753267	0.732823	0.77371	0.298945	0.29435	0.30354	0.366058	0.360966	0.37115	0.376421	0.373619	0.379223	0.371164	0.362926	0.379402	1.32458	1.32172	1.32744	1.29307	1.28261	1.30353	1.60277	1.59047	1.61507	1.41091	1.40564	1.41618	1.62349	1.61702	1.62996	1.68818	1.68223	1.69413	1.81776	1.80544	1.83008	1.7247	1.72014	1.72926	0.569935	0.561624	0.578246	0.688221	0.679668	0.696774	0.453163	0.444205	0.462121	0.432772	0.426235	0.439309	0.233601	0.231448	0.235754	0.327902	0.324764	0.33104	0.634367	0.619045	0.649689	0.508476	0.501047	0.515905	1.71418	1.6793	1.74906	1.68369	1.68241	1.68497
17.1832	1.26963	1.26324	1.27602	1.28011	1.2714	1.28882	1.24483	1.23309	1.25657	1.1323	1.12442	1.14018	0.892963	0.882515	0.903411	0.818856	0.803489	0.834223	0.774842	0.756541	0.793143	0.753402	0.735533	0.771271	0.320686	0.317794	0.323578	0.394288	0.390198	0.398378	0.411677	0.409776	0.413578	0.386679	0.383077	0.390281	1.46821	1.46233	1.47409	1.43271	1.41637	1.44905	1.77151	1.75654	1.78648	1.56418	1.5577	1.57066	1.8353	1.8281	1.8425	1.93177	1.925	1.93854	2.06974	2.05667	2.08281	1.84387	1.8325	1.85524	0.609716	0.601318	0.618114	0.726908	0.719103	0.734713	0.493921	0.483856	0.503986	0.464567	0.458399	0.470735	0.234169	0.231893	0.236445	0.286118	0.281804	0.290432	0.542635	0.523454	0.561816	0.530494	0.521134	0.539854	1.77268	1.73057	1.81479	1.93571	1.92841	1.94301
18.863	1.47048	1.46337	1.47759	1.48584	1.47437	1.49731	1.45505	1.43933	1.47077	1.31368	1.30334	1.32402	1.04145	1.02961	1.05329	0.939286	0.912552	0.96602	0.889444	0.861753	0.917135	0.861796	0.820449	0.903143	0.362881	0.361732	0.36403	0.440018	0.437428	0.442608	0.470938	0.469624	0.472252	0.432673	0.432212	0.433134	1.66164	1.65409	1.66919	1.62454	1.60508	1.644	1.98467	1.96835	2.00099	1.75329	1.74817	1.75841	2.092	2.0853	2.0987	2.23937	2.23257	2.24617	2.37716	2.36175	2.39257	2.04663	2.03144	2.06182	0.668162	0.659391	0.676933	0.789758	0.782153	0.797363	0.563742	0.552963	0.574521	0.520364	0.514311	0.526417	0.246475	0.244486	0.248464	0.262279	0.257643	0.266915	0.45554	0.433938	0.477142	0.575248	0.565648	0.584848	1.9127	1.87023	1.95517	2.27063	2.26101	2.28025
20.7071	1.71963	1.71106	1.7282	1.74268	1.73011	1.75525	1.72322	1.70595	1.74049	1.5436	1.53327	1.55393	1.23155	1.22157	1.24153	1.12427	1.09562	1.15292	1.06267	1.03386	1.09148	1.05332	1.00092	1.10572	0.4269	0.425682	0.428118	0.504711	0.503211	0.506211	0.55426	0.552741	0.555779	0.509161	0.506409	0.511913	1.89775	1.88965	1.90585	1.85877	1.8396	1.87794	2.2374	2.22155	2.25325	1.97736	1.97149	1.98323	2.39492	2.38502	2.40482	2.6094	2.5976	2.6212	2.73872	2.7232	2.75424	2.32449	2.30603	2.34295	0.744618	0.734614	0.754622	0.874596	0.866394	0.882798	0.646328	0.635142	0.657514	0.58825	0.581549	0.594951	0.271695	0.270206	0.273184	0.261371	0.257477	0.265265	0.386703	0.366034	0.407372	0.639558	0.630928	0.648188	2.09817	2.05904	2.1373	2.68103	2.66857	2.69349
22.7315	2.01002	2.00302	2.01702	2.0364	2.02341	2.04939	2.03107	2.01467	2.04747	1.80519	1.7964	1.81398	1.44107	1.43424	1.4479	1.33674	1.31434	1.35914	1.25564	1.23229	1.27899	1.27919	1.2302	1.32818	0.509206	0.507958	0.510454	0.585205	0.584962	0.585448	0.656199	0.65478	0.657618	0.608382	0.604962	0.611802	2.16078	2.15467	2.16689	2.11627	2.1005	2.13204	2.51638	2.50259	2.53017	2.22898	2.22308	2.23488	2.73834	2.73009	2.74659	3.03081	3.0215	3.04012	3.14572	3.13131	3.16013	2.65436	2.64052	2.6682	0.830488	0.818568	0.842408	0.970093	0.9609	0.979286	0.717396	0.705832	0.72896	0.648159	0.640523	0.655795	0.308091	0.307283	0.308899	0.283974	0.281923	0.286025	0.344796	0.328398	0.361194	0.713693	0.706204	0.721182	2.27266	2.23737	2.30795	3.14705	3.13209	3.16201
24.9538	2.32979	2.32656	2.33303	2.34959	2.34096	2.35822	2.35717	2.34586	2.36848	2.08159	2.0726	2.09058	1.65208	1.64732	1.65684	1.54223	1.52899	1.55547	1.43478	1.41895	1.45061	1.48877	1.4522	1.52534	0.604679	0.602307	0.607051	0.67714	0.675814	0.678466	0.77005	0.767091	0.773009	0.719231	0.71719	0.721272	2.43356	2.42448	2.44264	2.37747	2.36228	2.39266	2.80594	2.7959	2.81598	2.49749	2.49465	2.50033	3.1102	3.10179	3.11861	3.4854	3.47384	3.49696	3.5839	3.56971	3.59809	3.00826	2.99644	3.02008	0.913531	0.899702	0.92736	1.06181	1.05144	1.07218	0.758735	0.746969	0.770501	0.683046	0.674819	0.691273	0.352891	0.352345	0.353437	0.327738	0.325867	0.329609	0.333445	0.323095	0.343795	0.786325	0.779029	0.793621	2.38365	2.35038	2.41692	3.64156	3.63035	3.65277
27.3934	2.66465	2.66054	2.66876	2.66678	2.65656	2.677	2.68381	2.67167	2.69595	2.36268	2.35733	2.36803	1.85936	1.85222	1.8665	1.72622	1.71822	1.73422	1.58913	1.57957	1.59869	1.65664	1.63326	1.68002	0.705842	0.703888	0.707796	0.774108	0.772911	0.775305	0.887831	0.883097	0.892565	0.828568	0.826595	0.830541	2.70164	2.68931	2.71397	2.62792	2.61812	2.63772	3.0914	3.0823	3.1005	2.76996	2.76865	2.77127	3.4903	3.47777	3.50283	3.94723	3.9405	3.95396	4.03155	4.02616	4.03694	3.36039	3.35661	3.36417	0.982901	0.967674	0.998128	1.1379	1.12689	1.14891	0.76817	0.756725	0.779615	0.688344	0.680241	0.696447	0.402323	0.400999	0.403647	0.386416	0.382975	0.389857	0.350622	0.345957	0.355287	0.848475	0.840274	0.856676	2.40684	2.37007	2.44361	4.13217	4.11934	4.145
30.0714	2.99991	2.99488	3.00494	2.97673	2.9698	2.98366	2.99951	2.99451	3.00451	2.64613	2.63941	2.65285	2.06973	2.06514	2.07432	1.8964	1.89013	1.90267	1.73077	1.72196	1.73958	1.79033	1.77354	1.80712	0.807297	0.80507	0.809524	0.87186	0.869599	0.874121	1.00455	0.998285	1.01082	0.927988	0.922031	0.933945	2.95356	2.94118	2.96594	2.85874	2.84727	2.87021	3.35901	3.35337	3.36465	3.03111	3.0234	3.03882	3.84969	3.83292	3.86646	4.38224	4.36935	4.39513	4.45733	4.44416	4.4705	3.68842	3.67998	3.69686	1.03332	1.01768	1.04896	1.19282	1.18191	1.20373	0.758741	0.747752	0.76973	0.673337	0.665759	0.680915	0.45424	0.452647	0.455833	0.452689	0.448537	0.456841	0.39091	0.387451	0.394369	0.897726	0.88735	0.908102	2.35242	2.31274	2.3921	4.58147	4.57622	4.58672
33.0113	3.32077	3.3112	3.33034	3.27044	3.25709	3.28379	3.2961	3.28702	3.30518	2.93237	2.92341	2.94133	2.29313	2.28983	2.29643	2.07006	2.06059	2.07953	1.88031	1.86875	1.89187	1.91575	1.89851	1.93299	0.906784	0.902775	0.910793	0.969356	0.963764	0.974948	1.11868	1.11101	1.12635	1.01582	1.0065	1.02514	3.17697	3.16484	3.1891	3.06173	3.0512	3.07226	3.59252	3.5856	3.59944	3.26219	3.25207	3.27231	4.15136	4.13368	4.16904	4.74837	4.73857	4.75817	4.81931	4.80579	4.83283	3.96891	3.96244	3.97538	1.06524	1.04982	1.08066	1.2263	1.21635	1.23625	0.748915	0.738618	0.759212	0.654088	0.6466	0.661576	0.508227	0.504641	0.511813	0.520311	0.516536	0.524086	0.446805	0.442932	0.450678	0.937225	0.923477	0.950973	2.25108	2.20986	2.2923	4.94625	4.93442	4.95808
36.2385	3.60924	3.6062	3.61228	3.53463	3.52468	3.54458	3.56039	3.55235	3.56843	3.21469	3.21021	3.21917	2.52902	2.5221	2.53594	2.25508	2.2412	2.26896	2.04735	2.03007	2.06463	2.05356	2.03035	2.07677	1.00617	1.0007	1.01164	1.06931	1.06062	1.078	1.23195	1.22328	1.24062	1.09704	1.08544	1.10864	3.35177	3.33579	3.36775	3.2206	3.2058	3.2354	3.76667	3.75477	3.77857	3.43782	3.42966	3.44598	4.35121	4.32947	4.37295	4.99521	4.98969	5.00073	5.06487	5.0494	5.08034	4.16858	4.15621	4.18095	1.08062	1.06562	1.09562	1.23867	1.23103	1.24631	0.750686	0.740902	0.76047	0.643182	0.635361	0.651003	0.564918	0.559479	0.570357	0.585657	0.58315	0.588164	0.511066	0.508438	0.513694	0.971108	0.954102	0.988114	2.1303	2.09058	2.17002	5.17574	5.16374	5.18774
39.7813	3.84318	3.84039	3.84597	3.74867	3.73252	3.76482	3.77011	3.75572	3.7845	3.4741	3.46814	3.48006	2.75947	2.7534	2.76554	2.4392	2.4191	2.4593	2.22025	2.20204	2.23846	2.20347	2.17297	2.23397	1.11447	1.10762	1.12132	1.1808	1.16946	1.19214	1.35176	1.34244	1.36108	1.18502	1.17292	1.19712	3.44908	3.43644	3.46172	3.30854	3.29111	3.32597	3.84717	3.84276	3.85158	3.52809	3.51865	3.53753	4.40472	4.38287	4.42657	5.07059	5.06658	5.0746	5.1381	5.12539	5.15081	4.24364	4.22873	4.25855	1.07998	1.06509	1.09487	1.22868	1.22388	1.23348	0.76414	0.754781	0.773499	0.644395	0.635608	0.653182	0.625704	0.618588	0.63282	0.648514	0.644703	0.652325	0.580362	0.575622	0.585102	1.0016	0.981491	1.02171	1.99811	1.96302	2.0332	5.21748	5.2063	5.22866
43.6704	3.99685	3.9906	4.0031	3.88517	3.87531	3.89503	3.89472	3.88642	3.90302	3.67965	3.67281	3.68649	2.94998	2.93889	2.96107	2.59009	2.5665	2.61368	2.36735	2.34611	2.38859	2.34086	2.30856	2.37316	1.24739	1.23878	1.256	1.31833	1.30457	1.33209	1.4909	1.48109	1.50071	1.29979	1.28877	1.31081	3.43658	3.42164	3.45152	3.29294	3.27472	3.31116	3.79722	3.7871	3.80734	3.50421	3.49407	3.51435	4.27689	4.25673	4.29705	4.93156	4.91962	4.9435	4.99266	4.97919	5.00613	4.14846	4.13191	4.16501	1.0611	1.04624	1.07596	1.19378	1.188	1.19956	0.778571	0.769512	0.78763	0.652861	0.642151	0.663571	0.69097	0.682718	0.699222	0.710049	0.702719	0.717379	0.655276	0.645316	0.665236	1.02707	1.00456	1.04958	1.84217	1.81323	1.87111	5.02895	5.02203	5.03587
47.9397	4.04627	4.04116	4.05138	3.91715	3.90516	3.92914	3.90413	3.8963	3.91196	3.79646	3.78836	3.80456	3.05998	3.04761	3.07235	2.66765	2.64734	2.68796	2.45011	2.43462	2.4656	2.42701	2.39887	2.45515	1.42945	1.4182	1.4407	1.50387	1.48826	1.51948	1.67004	1.66048	1.6796	1.46973	1.45961	1.47985	3.29174	3.27815	3.30533	3.14904	3.13147	3.16661	3.5924	3.58356	3.60124	3.34993	3.34864	3.35122	3.95653	3.93447	3.97859	4.56138	4.55749	4.56527	4.60958	4.59488	4.62428	3.854	3.84058	3.86742	1.0217	1.00665	1.03675	1.13372	1.12288	1.14456	0.779179	0.769658	0.7887	0.659705	0.647124	0.672286	0.760787	0.751594	0.76998	0.772433	0.760771	0.784095	0.740057	0.725732	0.754382	1.04494	1.02004	1.06984	1.64258	1.61937	1.66579	4.59593	4.58381	4.60805
